ReturnId,AY,ParentCompany,CompanyName,CompanyLocation,EventName,AuthorityName,Ground,Income,Assessed Income,Difference,ContingentLiability,WinProbability
9255,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,CIT(A),Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
9256,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,ITAT,Interest on income tax refund,201,220,19,Possible,low chances of winning
9257,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,ITAT,Interest on income tax refund,201,220,19,Possible,high chances of winning
9258,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,High Court,Interest on income tax refund,201,220,19,Possible,low chances of winning
9259,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,High Court,Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
9260,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,Supreme Court,Interest on income tax refund,201,220,19,Possible,high chances of winning
9261,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,Supreme Court,Interest on income tax refund,201,220,19,Possible,high chances of winning
9262,2013-2014,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,100,NA,0,NA,moderate chances of winning 
9263,2014-2015,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,120,NA,0,NA,moderate chances of winning 
9264,2014-2015,Sam group,Tax Services,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,120,140,20,Probable,low chances of winning
9265,2014-2015,Sam group,Tax Services,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,120,140,20,Probable,high chances of winning
9266,2014-2015,Sam group,Tax Services,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,120,140,20,Probable,low chances of winning
9267,2015-2016,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,140,NA,0,NA,moderate chances of winning 
9268,2016-2017,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,80,NA,0,NA,high chances of winning
9269,2017-2018,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,130,NA,0,NA,high chances of winning
9270,2017-2018,Sam group,Tax Services,Delhi,Assessment order Received,Assessing officer,Addition to capital gains,130,147,17,Possible,high chances of winning
9271,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,CIT(A),Addition to capital gains,130,147,17,Possible,moderate chances of winning 
9272,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,CIT(A),Addition to capital gains,130,147,17,Possible,high chances of winning
9273,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,ITAT,Addition to capital gains,130,147,17,Possible,high chances of winning
9274,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,ITAT,Addition to capital gains,130,147,17,Possible,low chances of winning
9275,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,High Court,Addition to capital gains,130,147,17,Possible,low chances of winning
9276,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,High Court,Addition to capital gains,130,147,17,Possible,low chances of winning
9277,2013-2014,Sam group,Consulting,Delhi,Return Filed,self,No Ground,120,NA,0,NA,low chances of winning
9278,2013-2014,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Preliminary Expenses,120,135,15,Possible,high chances of winning
9279,2013-2014,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Preliminary Expenses,120,135,15,Possible,low chances of winning
9280,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Preliminary Expenses,120,135,15,Possible,moderate chances of winning 
9281,2013-2014,Sam group,Consulting,Delhi,Appeal filed,ITAT,Preliminary Expenses,120,135,15,Possible,high chances of winning
9282,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Preliminary Expenses,120,135,15,Possible,high chances of winning
9283,2013-2014,Sam group,Consulting,Delhi,Appeal filed,High Court,Preliminary Expenses,120,135,15,Possible,low chances of winning
9284,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,High Court,Preliminary Expenses,120,135,15,Possible,low chances of winning
9285,2014-2015,Sam group,Consulting,Delhi,Return Filed,self,No Ground,200,NA,0,NA,high chances of winning
9286,2014-2015,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,200,240,40,Remote,high chances of winning
9287,2014-2015,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,200,240,40,Remote,moderate chances of winning 
9288,2014-2015,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,200,240,40,Remote,high chances of winning
9289,2015-2016,Sam group,Consulting,Delhi,Return Filed,self,No Ground,240,NA,0,NA,low chances of winning
9290,2016-2017,Sam group,Consulting,Delhi,Return Filed,self,No Ground,200,NA,0,NA,low chances of winning
9291,2016-2017,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Addition to capital gains,200,225,25,Probable,high chances of winning
9292,2016-2017,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Addition to capital gains,200,225,25,Probable,low chances of winning
9293,2016-2017,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Addition to capital gains,200,225,25,Probable,low chances of winning
9294,2016-2017,Sam group,Consulting,Delhi,Appeal filed,ITAT,Addition to capital gains,200,225,25,Probable,high chances of winning
9295,2016-2017,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Addition to capital gains,200,225,25,Probable,moderate chances of winning 
9296,2017-2018,Sam group,Consulting,Delhi,Return Filed,self,No Ground,220,NA,0,NA,low chances of winning
9297,2017-2018,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,220,228,8,Possible,moderate chances of winning 
9298,2017-2018,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,220,228,8,Possible,high chances of winning
9299,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,220,228,8,Possible,moderate chances of winning 
9300,2017-2018,Sam group,Consulting,Delhi,Appeal filed,ITAT,Bond Issue Expenses,220,228,8,Possible,low chances of winning
9301,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Bond Issue Expenses,220,228,8,Possible,high chances of winning
9302,2017-2018,Sam group,Consulting,Delhi,Appeal filed,High Court,Bond Issue Expenses,220,228,8,Possible,high chances of winning
9303,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,High Court,Bond Issue Expenses,220,228,8,Possible,high chances of winning
9304,2017-2018,Sam group,Consulting,Delhi,Appeal filed,Supreme Court,Bond Issue Expenses,220,228,8,Possible,low chances of winning
9305,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,Supreme Court,Bond Issue Expenses,220,228,8,Possible,high chances of winning
9306,2013-2014,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,117,NA,0,NA,high chances of winning
9307,2014-2015,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,152,NA,0,NA,moderate chances of winning 
9308,2015-2016,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,231,NA,0,NA,low chances of winning
9309,2016-2017,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,200,NA,0,NA,high chances of winning
9310,2017-2018,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,205,NA,0,NA,low chances of winning
9311,2013-2014,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,80,NA,0,NA,high chances of winning
9312,2014-2015,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,140,NA,0,NA,moderate chances of winning 
9313,2015-2016,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,140,NA,0,NA,low chances of winning
9314,2016-2017,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,149,NA,0,NA,moderate chances of winning 
9315,2017-2018,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,201,NA,0,NA,low chances of winning
9316,2017-2018,Sam group,Strategy And Operations,Delhi,Assessment order Received,Assessing officer,Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
9317,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,CIT(A),Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
9318,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,CIT(A),Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
9319,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,ITAT,Interest on income tax refund,201,220,19,Possible,low chances of winning
9320,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,ITAT,Interest on income tax refund,201,220,19,Possible,high chances of winning
9321,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,High Court,Interest on income tax refund,201,220,19,Possible,low chances of winning
9322,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,High Court,Interest on income tax refund,201,220,19,Possible,moderate chances of winning 
9323,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal filed,Supreme Court,Interest on income tax refund,201,220,19,Possible,high chances of winning
9324,2017-2018,Sam group,Strategy And Operations,Delhi,Appeal Order Received,Supreme Court,Interest on income tax refund,201,220,19,Possible,high chances of winning
9325,2013-2014,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,100,NA,0,NA,moderate chances of winning 
9326,2014-2015,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,120,NA,0,NA,moderate chances of winning 
9327,2014-2015,Sam group,Tax Services,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,120,140,20,Probable,low chances of winning
9328,2014-2015,Sam group,Tax Services,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,120,140,20,Probable,high chances of winning
9329,2014-2015,Sam group,Tax Services,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,120,140,20,Probable,low chances of winning
9330,2015-2016,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,140,NA,0,NA,moderate chances of winning 
9331,2016-2017,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,80,NA,0,NA,high chances of winning
9332,2017-2018,Sam group,Tax Services,Delhi,Return Filed,self,No Ground,130,NA,0,NA,high chances of winning
9333,2017-2018,Sam group,Tax Services,Delhi,Assessment order Received,Assessing officer,Addition to capital gains,130,147,17,Possible,high chances of winning
9334,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,CIT(A),Addition to capital gains,130,147,17,Possible,moderate chances of winning 
9335,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,CIT(A),Addition to capital gains,130,147,17,Possible,high chances of winning
9336,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,ITAT,Addition to capital gains,130,147,17,Possible,high chances of winning
9337,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,ITAT,Addition to capital gains,130,147,17,Possible,low chances of winning
9338,2017-2018,Sam group,Tax Services,Delhi,Appeal filed,High Court,Addition to capital gains,130,147,17,Possible,low chances of winning
9339,2017-2018,Sam group,Tax Services,Delhi,Appeal Order Received,High Court,Addition to capital gains,130,147,17,Possible,low chances of winning
9340,2013-2014,Sam group,Consulting,Delhi,Return Filed,self,No Ground,120,NA,0,NA,low chances of winning
9341,2013-2014,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Preliminary Expenses,120,135,15,Possible,high chances of winning
9342,2013-2014,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Preliminary Expenses,120,135,15,Possible,low chances of winning
9343,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Preliminary Expenses,120,135,15,Possible,moderate chances of winning 
9344,2013-2014,Sam group,Consulting,Delhi,Appeal filed,ITAT,Preliminary Expenses,120,135,15,Possible,high chances of winning
9345,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Preliminary Expenses,120,135,15,Possible,high chances of winning
9346,2013-2014,Sam group,Consulting,Delhi,Appeal filed,High Court,Preliminary Expenses,120,135,15,Possible,low chances of winning
9347,2013-2014,Sam group,Consulting,Delhi,Appeal Order Received,High Court,Preliminary Expenses,120,135,15,Possible,low chances of winning
9348,2014-2015,Sam group,Consulting,Delhi,Return Filed,self,No Ground,200,NA,0,NA,high chances of winning
9349,2014-2015,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,200,240,40,Remote,high chances of winning
9350,2014-2015,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,200,240,40,Remote,moderate chances of winning 
9351,2014-2015,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,200,240,40,Remote,high chances of winning
9352,2015-2016,Sam group,Consulting,Delhi,Return Filed,self,No Ground,240,NA,0,NA,low chances of winning
9353,2016-2017,Sam group,Consulting,Delhi,Return Filed,self,No Ground,200,NA,0,NA,low chances of winning
9354,2016-2017,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Addition to capital gains,200,225,25,Probable,high chances of winning
9355,2016-2017,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Addition to capital gains,200,225,25,Probable,low chances of winning
9356,2016-2017,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Addition to capital gains,200,225,25,Probable,low chances of winning
9357,2016-2017,Sam group,Consulting,Delhi,Appeal filed,ITAT,Addition to capital gains,200,225,25,Probable,high chances of winning
9358,2016-2017,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Addition to capital gains,200,225,25,Probable,moderate chances of winning 
9359,2017-2018,Sam group,Consulting,Delhi,Return Filed,self,No Ground,220,NA,0,NA,low chances of winning
9360,2017-2018,Sam group,Consulting,Delhi,Assessment order Received,Assessing officer,Bond Issue Expenses,220,228,8,Possible,moderate chances of winning 
9361,2017-2018,Sam group,Consulting,Delhi,Appeal filed,CIT(A),Bond Issue Expenses,220,228,8,Possible,high chances of winning
9362,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,CIT(A),Bond Issue Expenses,220,228,8,Possible,moderate chances of winning 
9363,2017-2018,Sam group,Consulting,Delhi,Appeal filed,ITAT,Bond Issue Expenses,220,228,8,Possible,low chances of winning
9364,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,ITAT,Bond Issue Expenses,220,228,8,Possible,high chances of winning
9365,2017-2018,Sam group,Consulting,Delhi,Appeal filed,High Court,Bond Issue Expenses,220,228,8,Possible,high chances of winning
9366,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,High Court,Bond Issue Expenses,220,228,8,Possible,high chances of winning
9367,2017-2018,Sam group,Consulting,Delhi,Appeal filed,Supreme Court,Bond Issue Expenses,220,228,8,Possible,low chances of winning
9368,2017-2018,Sam group,Consulting,Delhi,Appeal Order Received,Supreme Court,Bond Issue Expenses,220,228,8,Possible,high chances of winning
9369,2013-2014,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,117,NA,0,NA,high chances of winning
9370,2014-2015,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,152,NA,0,NA,moderate chances of winning 
9371,2015-2016,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,231,NA,0,NA,low chances of winning
9372,2016-2017,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,200,NA,0,NA,high chances of winning
9373,2017-2018,Sam group,Risk Advisory,Delhi,Return Filed,self,No Ground,205,NA,0,NA,low chances of winning
9374,2013-2014,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,80,NA,0,NA,high chances of winning
9375,2014-2015,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,140,NA,0,NA,moderate chances of winning 
9376,2015-2016,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,140,NA,0,NA,low chances of winning
9377,2016-2017,Sam group,Strategy And Operations,Delhi,Return Filed,self,No Ground,149,NA,0,NA,moderate chances of winning 
